TRUMP MARKS TAMPA CORP.,Ownership,TRUMP MARKS TAMPA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS TORONTO CORP.,Ownership,TRUMP MARKS TORONTO LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS TORONTO LP,DBA,TRUMP TORONTO MANAGEMENT LP,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS WAIKIKI CORP.,Ownership,TRUMP MARKS WAIKIKI LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS WESTCHESTER CORP.,Ownership,TRUMP MARKS WESTCHESTER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS WHITE PLAINS CORP.,Ownership,TRUMP MARKS WHITE PLAINS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MIAMI RESORT MANAGEMENT MEMBER CORP.,Ownership,TRUMP MIAMI RESORT MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB - LOS ANGELES,Ownership,VHPS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB COLTS NECK MEMBER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB - COLTS NECK,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB LLC,DBA,TRUMP NATIONAL GOLF CLUB - WESTCHESTER,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB MEMBER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB - WESTCHESTER,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB WASHINGTON DC MEMBER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB WASHINGTON DC LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP OCEAN MANAGER INC.,Ownership,TRUMP OCEAN MANAGING MEMBER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP OCEAN MANAGING MEMBER LLC,Ownership,TRUMP ON THE OCEAN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP OLD POST OFFICE LLC,Member,DON OPO LLC,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
TRUMP OLD POST OFFICE LLC,Member,ERIC OPO LLC,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
TRUMP OLD POST OFFICE LLC,Member,IVANKA OPO LLC,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
TRUMP OLD POST OFFICE MEMBER CORP.,Ownership,TRUMP OLD POST OFFICE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP ORGANIZATION LLC,Partnership,BAYROCK GROUP,https://www.ft.com/content/33285dfa-9231-11e6-8df8-d3778b55a923
TRUMP ORGANIZATION LLC,Lobbied for,BLACK MANAFORT STONE AND KELLY,https://www.washingtonpost.com/news/powerpost/wp/2016/04/07/from-ukraine-to-trump-tower-paul-manafort-unafraid-to-take-on-controversial-jobs/?utm_term=.86b3fa6dfbe1
TRUMP ORGANIZATION LLC,Cendyn did interactive marketing for Trump Organization,CENDYN,http://www.prnewswire.com/news-releases/cendyn-is-tapped-for-interactive-marketing-services-by-the-trump-organization-58251682.html
TRUMP ORGANIZATION LLC,Partnership on Trump Tower Century City (also known as Trump Tower Manila),CENTURY PROPERTIES,http://www.newsweek.com/2016/12/23/donald-trump-foreign-business-deals-jeopardize-us-531140.html | https://qz.com/886230/trumps-new-manila-skyscraper-will-exude-luxury-and-showcase-his-conflicts-of-interest/
TRUMP ORGANIZATION LLC,Business partnership,DAMAC GROUP,http://www.newsweek.com/2016/09/23/donald-trump-foreign-business-deals-national-security-498081.html
TRUMP ORGANIZATION LLC,Business partnership,DOGAN GROUP,http://www.newsweek.com/2016/09/23/donald-trump-foreign-business-deals-national-security-498081.html
TRUMP ORGANIZATION LLC,Partnership,DORYA INTERNATIONAL,http://www.nytimes.com/2016/11/26/us/politics/donald-trump-international-business.html
TRUMP ORGANIZATION LLC,Partnered on Trump Vodka,DRINKS AMERICAS,http://www.trump.com/getmedia/4ac35c82-72a8-4379-88d7-529e2135575c/Trump_Vodka_Award/
TRUMP ORGANIZATION LLC,Business partnership,IREO,http://www.newsweek.com/2016/09/23/donald-trump-foreign-business-deals-national-security-498081.html
TRUMP ORGANIZATION LLC,Business partnership,MNC GROUP,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
TRUMP ORGANIZATION LLC,Began negotiations but they fell through,MOS CITY GROUP,http://www.newsweek.com/2016/09/23/donald-trump-foreign-business-deals-national-security-498081.html
TRUMP ORGANIZATION LLC,Business partnership,NAKHEEL LLC,http://www.newsweek.com/2016/09/23/donald-trump-foreign-business-deals-national-security-498081.html
TRUMP ORGANIZATION LLC,Partners on Trump Towers Pune,PANCHSHIL REALTY,http://www.nytimes.com/2016/11/26/us/politics/donald-trump-international-business.html
TRUMP ORGANIZATION LLC,Builder,SAPIR ORGANIZATION,https://www.ft.com/content/33285dfa-9231-11e6-8df8-d3778b55a923
"TRUMP ORGANIZATION LLC,""development partner in India"" per New York Times,TRIBECA DEVELOPERS OF MUMBAI,http://www.nytimes.com/2016/11/26/us/politics/donald-trump-international-business.html"
TRUMP ORGANIZATION LLC,Ownership,TRUMP MARKS MMA LLC,https://appext20.dos.ny.gov/corp_public/CORPSEARCH.ENTITY_INFORMATION?p_token=FCF3AF1A67B36BF38E2D858FF0B4A308FA9A433EE6B13531A6AFCAAA1E3DFCB4AD7888E4E00181AE9AB3BFEAC19E9710&p_nameid=2B97A46A213B3724&p_corpid=025BFCAD4F766453&p_captcha=18680&p_captcha_check=0CC929FA44E75A04&p_entity_name=trump%20marks%20mma&p_name_type=%25&p_search_type=CONTAINS&p_srch_results_page=0
"TRUMP ORGANIZATION LLC,""an investment firm involved in Trump Organization projects abroad"" per New York Times,YUN CAPITAL,http://www.nytimes.com/2016/12/04/us/politics/trump-family-ivanka-donald-jr.html"
TRUMP PAGEANTS INC.,Ownership,MISS UNIVERSE L.P. LLLP,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP PANAMA CONDOMINIUM MEMBER CORP.,Ownership,TRUMP PANAMA CONDOMINIUM MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP PANAMA HOTEL MANAGEMENT MEMBER CORP.,Ownership,TRUMP PANAMA HOTEL MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP PARK AVENUE ACQUISITION LLC,Ownership,TRUMP PARK AVENUE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP PLAZA ASSOCIATES,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP PLAZA ASSOCIATES LLC,Subsidiary,TRUMP ENTERTAINMENT RESORTS INC.,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=927734
TRUMP PLAZA MEMBER INC.,NKA/FKA,TRUMP PLAZA CORP.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP PLAZA MEMBER INC.,Ownership,TRUMP PLAZA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP PRODUCTIONS LLC,NKA/FKA,RANCHO LIEN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP PRODUCTIONS MANAGING MEMBER INC.,Ownership,TRUMP PRODUCTIONS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP REALTY SERVICES LLC,NKA/FKA,TOWER MORTGAGE SERVICES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP REALTY SERVICES LLC,NKA/FKA,TRUMP MORTGAGE SERVICES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP RIVERSIDE MANAGEMENT LLC,Ownership,TRUMP/NEW WORLD PROPERTY MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP RUFFIN LLC,Ownership,TRUMP RUFFIN TOWER I LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP RUFFIN TOWER I LLC,Ownership,TRUMP RUFFIN COMMERCIAL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP SALES & LEASING CHICAGO MEMBER CORP.,Ownership,TRUMP SALES & LEASING CHICAGO LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP SCOTLAND MEMBER INC,Ownership,TRUMP INTERNATIONAL GOLF LINKS - SCOTLAND,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP SCOTSBOROUGH SQUARE MEMBER CORP.,Ownership,TRUMP SCOTSBOROUGH SQUARE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP TAJ MAHAL ASSOCIATES,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP TORONTO MEMBER CORP.,Ownership,TRUMP MARKS TORONTO LP,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP TORONTO MEMBER CORP.,DBA,TRUMP TORONTO MANAGEMENT MEMBER CORP.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP TOWER MANAGING MEMBER INC.,Ownership,TRUMP TOWER COMMERCIAL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP TURNBERRY,Ownership,NITTO WORLD CO. LIMITED,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP UNIVERSITY CA LLC,Former owner,TRUMP EDUCATION ULC QUEBEC,https://www.registreentreprises.gouv.qc.ca/RQAnonymeGR/GR/GR03/GR03A2_19A_PIU_RechEnt_PC/PageEtatRens.aspx?T1.JetonStatic=543fc031-c6b5-4096-b70e-6a693fdc96fc&T1.CodeService=S00436
TRUMP VINEYARD ESTATES LLC,Ownership,TRUMP VINEYARD ESTATES LOT 3 OWNER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP VINEYARD ESTATES LOT 3 OWNER LLC,NKA/FKA,ERIC TRUMP LAND HOLDINGS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP VINEYARD ESTATES MANAGER CORP.,Ownership,TRUMP VINEYARD ESTATES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP VIRGINIA ACQUISITIONS LLC,NKA/FKA,VIRGINIA ACQUISITIONS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP VIRGINIA ACQUISITIONS MANAGER CORP.,Ownership,TRUMP VIRGINIA ACQUISITIONS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP VIRGINIA LOT 5 MANAGER CORP.,Ownership,TRUMP VIRGINIA LOT 5 LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP WINE MARKS MEMBER CORP.,Ownership,TRUMP WINE MARKS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP WINERY,Trade name,ERIC TRUMP WINE MANUFACTURING LLC,http://www.trumpwinery.com/legal/ | http://www.npr.org/2016/03/09/469775355/trump-doesnt-own-most-of-the-products-he-pitched-last-night
TRUMP WORLD PRODUCTIONS MANAGER CORP.,Ownership,TRUMP WORLD PRODUCTIONS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TTTT VENTURE LLC,Ownership,DT BALI GOLF MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TTTT VENTURE LLC,Ownership,DT BALI HOTEL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TTTT VENTURE LLC,Ownership,DT BALI TECHNICAL SERVICES MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TTTT VENTURE LLC,Ownership,DT LIDO GOLF MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TTTT VENTURE LLC,Ownership,DT LIDO HOTEL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TTTT VENTURE LLC,Ownership,DT LIDO TECHNICAL SERVICES MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TTTT VENTURE LLC,Ownership,TC MARKS BUENOS AIRES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TTTT VENTURE MEMBER CORP.,Ownership,THC VENTURE III LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TURNBERRY SCOTLAND LLC,Ownership,GOLF RECREATION SCOTLAND LIMITED,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TURNBERRY SCOTLAND MANAGING MEMBER CORP.,Ownership,TURNBERRY SCOTLAND LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TW VENTURE I MANAGING MEMBER CORP.,Ownership,TW VENTURE I LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TW VENTURE II LLC,Ownership,TRUMP INTERNATIONAL GOLF LINKS - DOONBEG,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TW VENTURE II MANAGING MEMBER CORP.,Ownership,TW VENTURE II LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
UBS GROUP AG,Loaned money,1291 AVENUE OF THE AMERICAS A TENANCY-IN-COMMON,http://www.wsj.com/articles/trump-debts-are-widely-held-on-wall-street-creating-new-potential-conflicts-1483637414
UBS GROUP AG,Mortgage,TIHT COMMERCIAL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
UNIT 2502 ENTERPRISES CORP.,Ownership,UNIT 2502 ENTERPRISES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
UNITED ARTISTS MEDIA GROUP,Partners on The Apprentice Season 14,TRUMP PRODUCTIONS LLC,http://www.baltimoresun.com/entertainment/tv/z-on-tv-blog/bal-nbc-should-cuts-ties-with-trump-20150629-story.html
US CONSUMER COALITION,US Consumer Coalition was a client of Wise Public Affairs,WISE PUBLIC AFFAIRS,https://www.documentcloud.org/documents/3535103-Makin-Sarah.html
USAA,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
USTC HOLDINGS LLC,Ownership,XE SERVICES LLC,http://www.businesswire.com/news/home/20101217005249/en/Xe-Services-LLC-Acquired-USTC-Holdings-LLC
VALIC,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
VALUE LINE,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
VERNER LIIPFERT BERNHARD MCPHERSON AND HAND,Merged,DLA PIPER,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=2402768
VH PROPERTY CORP.,DBA,TRUMP NATIONAL GOLF CLUB - LOS ANGELES,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
VORNADO REALTY TRUST,Investor,KUSHNER COMPANIES,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
VOYA FINANCIAL,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
WELLCOME TRUST,Investor,THRIVE CAPITAL,http://www.forbes.com/sites/stevenbertoni/2016/07/18/new-york-vc-thrive-captial-raises-700-million-for-fifth-fund/#6f6296ff27d4
WENDOH MEDIA,Business partners,OBSERVER MEDIA,https://mediadecoder.blogs.nytimes.com/2010/02/04/new-york-observer-to-help-create-las-vegas-weekly/
WESTERN ASSET MORTGAGE CAPITAL,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
WEWORK,Tenant,KUSHNER PROPERTIES,http://www.nytimes.com/2016/07/05/us/politics/jared-kushner-donald-trump.html
WHITE COURSE MANAGING MEMBER CORP.,Ownership,WHITE COURSE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
X-CO DYNAMICS INC.,DBA,IRON BRIDGE GROUP,https://www.documentcloud.org/documents/3534457-Flynn-Michael-3-31-2017.html
XE SERVICES LLC,NKA/FKA,BLACKWATER WORLDWIDE,https://www.washingtonpost.com/blogs/checkpoint-washington/post/ex-blackwater-firm-gets-a-name-change-again/2011/12/12/gIQAXf4YpO_blog.html?utm_term=.bd28e9699633
"YOUNG AMERICA'S FOUNDATION,YAF hired BFI ""to begin work on at least three films paying nearly $578000 between 2010 and 2012"" per the Washington Post,BANNON FILM INDUSTRIES INC.,https://www.washingtonpost.com/investigations/how-bannons-multimedia-machine-drove-a-movement-and-paid-him-millions/2017/04/09/203df1ce-197b-11e7-855e-4824bbb5d748_story.html?utm_term=.49b3a547a917"
"YY DEVELOPMENT GROUP,Licenses ""Trump"" name for Trump Tower Punta del Este,TRUMP MARKS PUNTA DEL ESTE LLC,https://www.multihousingnews.com/post/100m-residential-trump-project-launched-in-uruguay-2/"
ZQAN,ZQAN is a stakeholder in Baku XXI Century,BAKU XXI CENTURY,http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal
4C INSIGHTS,Former advisory council board member,JEREMY KATZ,https://www.documentcloud.org/documents/3534036-Katz-Jeremy.html
ALABAMA POLICY INSTITUTE,Former board member,CLIFF SIMS,https://www.documentcloud.org/documents/3534339-Sims-Cliff.html
ALABAMA POLICY INSTITUTE,Consultant,KELLYANNE CONWAY,https://www.documentcloud.org/documents/3534450-Conway-Kellyanne.html
AMERICA RISING LLC,Provided legal services for,ANNIE DONALDSON,https://www.documentcloud.org/documents/3534049-Donaldson-Ann.html
AMERICA RISING LLC,Former managing director,RAJ SHAH,https://www.documentcloud.org/documents/3534337-Shah-Raj.html
AMERICAN LEGACY CENTER,Former board member,VINCE HALEY,https://www.documentcloud.org/documents/3534112-Haley-Vincent.html
AMERICANS FOR PROSPERITY,Former senior vice president,ANDELIZ CASTILLO,https://www.documentcloud.org/documents/3534453-Castillo-Andeliz.html
AMERICANS FOR PROSPERITY,Consultant,KELLYANNE CONWAY,https://www.documentcloud.org/documents/3534450-Conway-Kellyanne.html
AMPAL-AMERICAN ISRAEL CORP.,Former CFO,SHLOMO MEICHOR,https://www.bloomberg.com/news/articles/2017-04-26/kushners-are-partners-with-one-of-israel-s-wealthiest-families
ARIZONA HOUSE OF REPRESENTATIVES,Press secretary,STEPHANIE GRISHAM,https://www.documentcloud.org/documents/3534109-Grisham-Stephanie.html
BELEN JESUIT PREPARATORY SCHOOL,Former assistant summer camp director,CARLOS DIAZ-ROSILLO,https://www.documentcloud.org/documents/3534022-Diaz-Rosillo-Carlos.html
BFPS VENTURES LLC,Listed as an asset on financial disclosure with value greater than $50000000,JARED KUSHNER,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
CAMBRIDGE ANALYTICA,Consultant,KELLYANNE CONWAY,https://www.documentcloud.org/documents/3534450-Conway-Kellyanne.html
CHRIS CHRISTIE FOR PRESIDENT INC.,Official campaign committee,CHRIS CHRISTIE,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00580399&tabIndex=1
CHRIS CHRISTIE FOR PRESIDENT INC.,Director of operations,JUSTIN CLARK,https://www.documentcloud.org/documents/3534079-Clark-Justin.html
CITIZENS UNITED FOUNDATION,Consultant,KELLYANNE CONWAY,https://www.documentcloud.org/documents/3534450-Conway-Kellyanne.html
COMMAND CONSULTING GROUP,Former partner,JOSEPH HAGIN,https://www.documentcloud.org/documents/3534458-Hagin-Joseph.html
COMMUNICATIONS PRODUCTS INC.,Former communications consultant,MARC LOTTER,https://www.documentcloud.org/documents/3535104-Lotter-Marc.html
CONNECTED NATION,Former director,JESSICA DITTO,https://www.documentcloud.org/documents/3534035-Ditto-Jessica.html
COZEN O'CONNOR,Shareholder,JAMES SCHULTZ,https://www.documentcloud.org/documents/3534346-Shultz-James.html
CUBIC CORPORATION,Former vice president,JOSEPH KELLOGG,https://www.documentcloud.org/documents/3534037-Kellogg-Joseph-K.html
DAVIS CLARK & BONAFONTE LLC,Former partner,JUSTIN CLARK,https://www.documentcloud.org/documents/3534079-Clark-Justin.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former senior defense advisor,ALEXANDER GRAY,https://www.documentcloud.org/documents/3534083-Gray-Alexander.html
DONALD J. TRUMP FOR PRESIDENT INC.,Provided legal services for,ANNIE DONALDSON,https://www.documentcloud.org/documents/3534049-Donaldson-Ann.html
DONALD J. TRUMP FOR PRESIDENT INC.,Assistant director of data analytics,AVRAHM BERKOWITZ,https://www.documentcloud.org/documents/3534232-Berkowitz-Avrahm-J.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former Ohio state director,BOB PADUCHIK,https://www.gop.com/leaders/co-chair-bob-paduchik
DONALD J. TRUMP FOR PRESIDENT INC.,Former communications advisor,CLIFF SIMS,https://www.documentcloud.org/documents/3534339-Sims-Cliff.html
DONALD J. TRUMP FOR PRESIDENT INC.,Official campaign committee,DONALD J. TRUMP,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?tabIndex=1&candidateCommitteeId=P80001571
DONALD J. TRUMP FOR PRESIDENT INC.,Former director of advance,GEORGE GIGICOS,https://www.documentcloud.org/documents/3534048-Gigicos-George.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former deputy operations director,JEN PAVLIK,https://www.documentcloud.org/documents/3534266-Pavlik-Jennifer.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former deputy communications director,JESSICA DITTO,https://www.documentcloud.org/documents/3534035-Ditto-Jessica.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former deputy national political director,JUSTIN CLARK,https://www.documentcloud.org/documents/3534079-Clark-Justin.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former policy advisor,KATHRYN TALENTO,https://www.documentcloud.org/documents/3534341-Talento-Kathryn.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former security,KEITH SCHILLER,https://www.documentcloud.org/documents/3534267-Schiller-Keith.html
DONALD J. TRUMP FOR PRESIDENT INC.,Consultant,KELLYANNE CONWAY,https://www.documentcloud.org/documents/3534450-Conway-Kellyanne.html
DONALD J. TRUMP FOR PRESIDENT INC.,Vice presidential candidate,MIKE PENCE,General knowledge
DONALD J. TRUMP FOR PRESIDENT INC.,Former policy advisor,ROBERT GOAD,https://www.documentcloud.org/documents/3534080-Goad-Robert.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former policy advisor,RYAN JARMULA,https://www.documentcloud.org/documents/3534032-Jarmula-Ryan.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former director of coalitions and outreach,SARAH MAKIN,https://www.documentcloud.org/documents/3535103-Makin-Sarah.html
DONALD J. TRUMP FOR PRESIDENT INC.,Former director of rapid response,STEVEN N. CHEUNG,https://www.documentcloud.org/documents/3534333-Cheung-Steven-N.html
DREXEL UNIVERSITY,Member president's council of advisors,JAMES SCHULTZ,https://www.documentcloud.org/documents/3534346-Shultz-James.html
DT CLIENT SERVICES LLC,Former president and CEO,JOHN DESTEFANO,https://www.documentcloud.org/documents/3534455-DeStefano-John.html
FIDELITY INVESTMENTS,Former vice president,SHAHIRA KNIGHT,https://www.documentcloud.org/documents/3534038-Knight-Shahira-E.html
FITZPATRICK HAGOOD SMITH & UHL LLP,Former attorney,UTTAM DHILLON,https://www.documentcloud.org/documents/3534050-Dhillon-Uttam.html
FLEMING FOR LOUISIANA,Official campaign committee,JOHN FLEMING,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6LA00318&tabIndex=1
FLEMING FOR LOUISIANA,Consultant,KELLYANNE CONWAY,https://www.documentcloud.org/documents/3534450-Conway-Kellyanne.html
FOX FACTORY INC.,Former board member,JOSEPH HAGIN,https://www.documentcloud.org/documents/3534458-Hagin-Joseph.html
FREEDOM PARTNERS CHAMBER OF COMMERCE,Former vice president,ANDREW D. KOENIG,https://www.documentcloud.org/documents/3534057-Koenig-Andrew-D.html
FREEDOM PARTNERS CHAMBER OF COMMERCE,Provided legal services for,ANNIE DONALDSON,https://www.documentcloud.org/documents/3534049-Donaldson-Ann.html
FREEDOM PARTNERS CHAMBER OF COMMERCE,Former deputy director member relations,BETHANY SCULLY,https://www.documentcloud.org/documents/3534336-Scully-Bethany.html
FRIENDS OF TODD YOUNG,Provided legal services for,ANNIE DONALDSON,https://www.documentcloud.org/documents/3534049-Donaldson-Ann.html
GAIA INVESTMENT CORP.,Principal,ASSI AREV,https://www.bloomberg.com/news/articles/2017-04-26/kushners-are-partners-with-one-of-israel-s-wealthiest-families
GAIA INVESTMENT CORP.,Owner,RAZ STEINMETZ,https://www.bloomberg.com/news/articles/2017-04-26/kushners-are-partners-with-one-of-israel-s-wealthiest-families
GAIA INVESTMENT CORP.,Principal,SHLOMO MEICHOR,https://www.bloomberg.com/news/articles/2017-04-26/kushners-are-partners-with-one-of-israel-s-wealthiest-families
GARY PALMER FOR CONGRESS,Official campaign committee,GARY PALMER,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AL06098&tabIndex=1
GARY PALMER FOR CONGRESS,Consultant,KELLYANNE CONWAY,https://www.documentcloud.org/documents/3534450-Conway-Kellyanne.html
GCM GROSVENOR,Former managing director,JEREMY KATZ,https://www.documentcloud.org/documents/3534036-Katz-Jeremy.html
GIBSON DUNN,Former summer associate,AVRAHM BERKOWITZ,https://www.documentcloud.org/documents/3534232-Berkowitz-Avrahm-J.html
GINGRICH PRODUCTIONS,Co-owner and founder,NEWT GINGRICH,http://www.gingrichproductions.com/2008/11/about-us/
GINGRICH PRODUCTIONS,Former research director and lead writer,ROSS WORTHINGTON,https://www.documentcloud.org/documents/3534345-Worthington-Ross.html
GINGRICH PRODUCTIONS,Former vice president special projects,VINCE HALEY,https://www.documentcloud.org/documents/3534112-Haley-Vincent.html
HAF MEDIA LLC,Manager and principal,HELEN FERRE,https://www.documentcloud.org/documents/3534068-Ferre-Helen.html
HARVARD UNIVERSITY,Former lecturer and assistant dean of Harvard College,CARLOS DIAZ-ROSILLO,https://www.documentcloud.org/documents/3534022-Diaz-Rosillo-Carlos.html
HOLTZMAN VOGEL JOSEFIAK TORCHINSKY,Former partner,SEAN CAIRNCROSS,https://www.documentcloud.org/documents/3533941-Cairncross-Sean.html
I360,Provided legal services for,ANNIE DONALDSON,https://www.documentcloud.org/documents/3534049-Donaldson-Ann.html
INGRAHAM RADIO LLC,Former executive producer,JULIA HAHN,https://www.documentcloud.org/documents/3534111-Hahn-Julia.html
