MNC GROUP,Subsidiary,MNC LAND,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
MNC GROUP,Subsidiary,MNC MEDIA,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
MOBILE PAYROLL CONSTRUCTION MANAGER CORP.,Ownership,MOBILE PAYROLL CONSTRUCTION LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
NATIONALIST CONGRESS PARTY (INDIA),"close ties" per Newsweek,TRUMP ORGANIZATION LLC,http://www.newsweek.com/2016/09/23/donald-trump-foreign-business-deals-national-security-498081.html
NATIONWIDE MUTUAL INSURANCE COMPANY,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
NATIXIS,Loaned money,KUSHNER COMPANIES,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
NEW WORLD PROPERTY MANAGEMENT LIMITED,Ownership,TRUMP/NEW WORLD PROPERTY MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
NORTHERN TRUST,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
NORTHERN TRUST,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
NORTHSTAR ASSET MANAGEMENT GROUP INC.,Part of tri-merger to form Colony NorthStar,COLONY NORTHSTAR INC.,http://colonyinc.com/about#t3-mainbody
NORTHSTAR REALTY FINANCE,Part of tri-merger to form Colony NorthStar,COLONY NORTHSTAR INC.,http://colonyinc.com/about#t3-mainbody
NUVEEN INVESTMENTS,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
OAKTREE CAPITAL MANAGEMENT,Real-estate partner,KUSHNER COMPANIES,http://www.debevoise.com/edwardrishty
OBSERVER MEDIA,Bought website,PUBLIUS GROUP,http://www.nytimes.com/2007/03/11/fashion/11jared.html
OCEAN DEVELOPMENT MEMBER INC.,Ownership,OCEAN DEVELOPMENT SERVICES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
ONE CENTRAL PARK WEST ASSOCIATES,Ownership,ONE CENTRAL PARK WEST PT ASSOCIATES,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
ONE THREE MEDIA,NKA/FKA,MARK BURNETT PRODUCTIONS,http://www.hearst.com/newsroom/mark-burnett-sets-unscripted-record-six-network-primetime-series-on-air-during-next-12-months
OPO HOTEL MANAGER LLC,Member,DON OPO HOTEL MANAGER LLC,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
OPO HOTEL MANAGER LLC,Member,ERIC OPO HOTEL MANAGER LLC,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
OPO HOTEL MANAGER LLC,Member,IVANKA OPO HOTEL MANAGER LLC,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
OPO HOTEL MANAGER LLC,Ownership,THC DC RESTAURANT HOSPITALITY LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
OPO HOTEL MANAGER MEMBER CORP.,Ownership,OPO HOTEL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
PANAMA OCEAN CLUB MANAGEMENT MEMBER CORP.,Ownership,PANAMA OCEAN CLUB MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
PARAMOUNT RPV HOLDINGS MANAGER CORP.,Ownership,PARAMOUNT RPV HOLDINGS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
PARC CONSULTING INC.,Ownership,40 WALL DEVELOPMENT ASSOCIATES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
PAYDEN & RYGEL,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
PERICLES EMERGING MARKET PARTNERS L.P.,Bought station,BLACK SEA CABLE,https://www.nytimes.com/2016/08/01/us/paul-manafort-ukraine-donald-trump.html
PERICLES EMERGING MARKET PARTNERS L.P.,Managed company,PERICLES EMERGING MARKET MANAGERS L.P.,https://assets.documentcloud.org/documents/2814130/Pericles-Winding-Up-Petition.pdf
PIMCO,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
PINE HILL DEVELOPMENT MANAGING MEMBER CORP.,Ownership,PINE HILL DEVELOPMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
PING AN INSURANCE,Investor,OSCAR INSURANCE CORPORATION,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
PIONEER INVESTMENTS,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
PLAZA CONSULTING CORP.,Ownership,THE EAST 61 STREET COMPANY L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
POKER VENTURE MANAGING MEMBER CORP.,Ownership,POKER VENTURE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
PRINCETON UNIVERSITY,Investor,THRIVE CAPITAL,http://www.forbes.com/sites/stevenbertoni/2016/07/18/new-york-vc-thrive-captial-raises-700-million-for-fifth-fund/#6f6296ff27d4
PRUDENTIAL FINANCIAL,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
PRUDENTIAL FINANCIAL,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
PUTNAM INVESTMENTS,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
R.J. REYNOLDS TOBACCO COMPANY,Subsidiary,REYNOLDS AMERICAN INC.,http://www.reynoldsamerican.com/About-Us/Who-We-Are/Our-Operating-Companies/default.aspx
RAMAN,Raman is owned by Islamic Revolution Mostazafan Foundation,ISLAMIC REVOLUTION MOSTAZAFAN FOUNDATION,http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal
REALCADRE LLC,"Soros Fund Management has quietly been financing the Kushner-backed real estate finance startup Cadre with a substantial credit line" according to The Real Deal,SOROS FUND MANAGEMENT LLC,https://therealdeal.com/2017/01/27/george-soros-is-the-secret-financier-behind-kushner-backed-startup-cadre/
RELATED GROUP OF FLORIDA,The chamber said it had "signed formal agreements" with the Related Group to "jointly service the Russian clients’ commercial residential and industrial real-estate needs” in an April 2009 newsletter according to the Financial Times,RUSSIAN-AMERICAN CHAMBER OF COMMERCE IN THE USA,https://www.ft.com/content/ea52a678-9cfb-11e6-8324-be63473ce146
RELATIVITY MEDIA,"And disgruntled Relativity investors privately are questioning how a bank Mnuchin once headed – OneWest Bank of Pasadena – was allowed by Relativity to drain $50 million from the studio just weeks prior to the July 30 insolvency filing.",ONEWEST BANK FSB,https://variety.com/2015/biz/news/relativity-steve-mnuchin-co-chairman-1201557256/
RESTAURANT 40 MEMBER CORP.,Ownership,RESTAURANT 40 LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
RIVERNORTH CAPITAL MANAGMENT,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
ROSNEFT,Ownership,GLENCORE,http://www.reuters.com/article/us-russia-rosneft-privatisation-insight-idUSKBN1582OH
ROSNEFT,Subsidiary,NEFTEGAZ HOLDING AMERICA LIMITED,https://rosneft.com/press/releases/item/114473/
ROSNEFT,Ownership,QATARI INVESTMENT AUTHORITY,http://www.reuters.com/article/us-russia-rosneft-privatisation-insight-idUSKBN1582OH
ROSNEFT,Subsidiary,RN CARDIUM OIL INC.,https://rosneft.com/press/releases/item/114473/
RPV DEVELOPMENT LLC,Ownership,TRUMP NATIONAL GOLF CLUB - LOS ANGELES,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
RUSSELL INVESTMENTS,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
RUSSELL INVESTMENTS,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
SCL GROUP,Affiliate/partner,BEHAVIOURAL DYNAMICS INSTITUTE,https://www.bloomberg.com/politics/features/2015-11-12/is-the-republican-party-s-killer-data-app-for-real-
SCL GROUP,Subsidiary,CAMBRIDGE ANALYTICA,http://www.prnewswire.com/news-releases/cambridge-analytica-congratulates-senator-ted-cruz-on-iowa-caucus-win-300213608.html
SCL GROUP,Affiliate/partner,IOTA GLOBAL,http://www.iota-global.com/contact-us.html
SCOUT INVESTMENTS,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
SEI INVESTMENTS COMPANY,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
SEI INVESTMENTS COMPANY,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
SENTIENT JETS LLC,NKA/FKA,TRUMP JETS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
SENTIENT JETS MEMBER CORP.,Ownership,TRUMP JETS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
SENTRY INTERNATIONAL,Business partners,KOCH HEAT TRANSFER COMPANY,https://web.archive.org/web/20110610100931/http://www.gtfrepresentacoes.com.br/representacao.html
SG COWEN SECURITIES CORP.,Acquired,BANNON & CO.,http://variety.com/1998/biz/news/cowan-weds-bannon-1117481033/
SG COWEN SECURITIES CORP.,Subsidiary,SOCIÉTÉ GÉNÉRALE,http://variety.com/1998/biz/news/cowan-weds-bannon-1117481033/
SLC TURNBERRY LIMITED,Ownership,NITTO WORLD CO. LIMITED,https://s3-eu-west-1.amazonaws.com/document-api-images-prod/docs/nY7X5zmEnq3scFJx60j-HZ2C341JdVkxyWvdMPpSqiA/application-pdf?AWSAccessKeyId=ASIAJMNLKRCLL4QTAFEA&Expires=1491233293&Signature=WWcKg30HjFKjVFs1oaQP80zMUxM%3D&x-amz-security-token=FQoDYXdzEL3%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaDBOQgI9LFrmW58ZD0yKcA6j00JgdIevaXPogu2EMUqJd8L2K6WiLABis0O7KtQjpHk4VPCsCgNKTgRQ3h%2BPa4rOH4ryRT2YMqjq1vnyCsm0jC6dDhQL8HzpGbWhkh89ZwYwmoh8Clj2kEQsm4MRi7grtdY4jLAp0m12B%2F8hTJl0OCoUMTXb1Pc5y7E62PsCF%2BRIcWzXYYy6IrOvtnyJ6lC4hxXboq2q2fxe9MZVp8RzsQkVNpmSo1c9Lf3fO69sqYtgD3wMtOngIgAs7vqmpoEgOfUWd6GlbKLbXlIf6Gm%2BJjaiCo0CEkLYUTyx1jP7Fn6XmX3Zzow3MfFdN%2BU3Rc1b9VKEgOxaKEadrYt82TBwfjTM7odSn6PT%2FHPVFWyu9Hnwiibq8jqtWPkQPIC6cmobp%2BWfsGr%2B2ks8hcZXJ%2BKllIbvy%2Bk9riPTaRjFhZ5PcdNMoiM3nsWeh2Ehlwz%2FVqyLqZu3dIofm2bOjYjDfmJg27%2FMn0uW9fx4mQ0fK4qOGbeU%2BoTNzt7%2FrMWal98u9nocVHxxGT2%2Fxg50071FxBV6CPgqo5Mo25Dg1tVMoruWIxwU%3D
SLC TURNBERRY LIMITED,DBA,TRUMP TURNBERRY,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=262845745
SMC OCEAN LLC,Ownership,TRUMP ON THE OCEAN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
SOHO 3203,Soho 3203 bought an apartment in Trump SoHo through Bayrock/Sapir according to the Financial Times,BAYROCK/SAPIR ORGANIZATION LLC,https://www.ft.com/content/33285dfa-9231-11e6-8df8-d3778b55a923
SOHO 3310,Soho 3310 bought an apartment in Trump SoHo through Bayrock/Sapir according to the Financial Times,BAYROCK/SAPIR ORGANIZATION LLC,https://www.ft.com/content/33285dfa-9231-11e6-8df8-d3778b55a923
SOHO 3311,Soho 3311 bought an apartment in Trump SoHo through Bayrock/Sapir according to the Financial Times,BAYROCK/SAPIR ORGANIZATION LLC,https://www.ft.com/content/33285dfa-9231-11e6-8df8-d3778b55a923
STATE POLICY NETWORK,Member,KANSAS POLICY INSTITUTE,https://spn.org/organization/kansas-policy-institute/
STATE STREET CORPORATION,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
SUNAMERICA,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
T INTERNATIONAL REALTY LLC,DBA,TRUMP INTERNATIONAL REALTY,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
T. ROWE PRICE,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
THC BAKU HOTEL MANAGER SERVICES MEMBER CORP.,Ownership,THC BAKU HOTEL MANAGER SERVICES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC BAKU SERVICES MEMBER CORP.,Ownership,THC BAKU SERVICES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC CENTRAL RESERVATIONS MEMBER CORP.,Ownership,THC CENTRAL RESERVATIONS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC CHINA DEVELOPMENT LLC,NKA/FKA,TRUMP CHINA DEVELOPMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC CHINA DEVELOPMENT MANAGEMENT CORP.,NKA/FKA,TRUMP CHINA DEVELOPMENT MANAGEMENT CORP.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC CHINA TECHNICAL SERVICES MANAGER CORP.,Ownership,THC CHINA TECHNICAL SERVICES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC DEVELOPMENT BRAZIL MANAGING MEMBER CORP.,Ownership,THC BARRA HOTELARIA LTDA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC DEVELOPMENT BRAZIL MANAGING MEMBER CORP.,Ownership,THC DEVELOPMENT BRAZIL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC DUBAI II HOTEL MANAGER MEMBER CORP.,Ownership,THC DUBAI II HOTEL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC JEDDAH HOTEL ADVISOR MEMBER CORP.,Ownership,THC JEDDAH HOTEL ADVISOR LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC JEDDAH HOTEL MANAGER MEMBER CORP.,Ownership,THC JEDDAH HOTEL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC MIAMI RESTAURANT HOSPITALITY MEMBER CORP.,Ownership,THC MIAMI RESTAURANT HOSPITALITY LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC QATAR HOTEL MANAGER MEMBER CORP.,Ownership,THC QATAR HOTEL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC RIO MANAGING MEMBER CORP.,Ownership,THC RIO MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC SALES & MARKETING MEMBER CORP.,Ownership,THC SALES & MARKETING LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC SERVICES SHENZHEN MEMBER CORP.,Ownership,THC SERVICES SHENZHEN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC SHENZHEN HOTEL MANAGER MEMBER CORP.,Ownership,THC SHENZHEN HOTEL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC VANCOUVER MANAGEMENT CORP.,Ownership,THC VANCOUVER PAYROLL ULC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC VENTURE I MANAGING MEMBER CORP.,Ownership,THC VENTURE I LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC VENTURE II MANAGING MEMBER CORP.,Ownership,THC VENTURE II LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THC VENTURE III LLC,NKA/FKA,TTTT VENTURE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THCR ENTERPRISES INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
THCR ENTERPRISES LLC,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
THCR FUNDING,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
THCR HOLDING CORP.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
THCR MANAGEMENT HOLDINGS LLC,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
THCR MANAGEMENT SERVICES LLC,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
THCR VENTURES INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
THCR/LP CORPORATION,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
THE BLACKSTONE GROUP,Loaned money,KUSHNER COMPANIES,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
THE BRIDGE BUILDER FUNDS,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
THE CARIBUSINESS RE CORP.,Ownership,CARIBUSINESS INVESTMENTS S.R.L.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE CARIBUSINESS RE CORP.,Ownership,CARIBUSINESS MRE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE CORDISH COMPANIES,Subsidiary,ENTERTAINMENT CONSULTING INTERNATIONAL,http://www.thedailybeast.com/articles/2017/01/17/new-trump-adviser-being-sued-for-hiring-whites-to-attack-blacks.html
THE CORDISH COMPANIES,Partner,KUSHNER COMPANIES,http://www.kansascity.com/news/business/article125474789.html
THE DONALD J. TRUMP AND GRANTOR TRUST,Ownership (as of 2014 FEC filing),BEACH HAVEN APT #1. INC.,https://assets.documentcloud.org/documents/2178529/trump-searchable.pdf
THE DONALD J. TRUMP AND GRANTOR TRUST,Ownership,SHORE HAVEN APT#1 INC.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE DONALD J. TRUMP REVOCABLE TRUST,Ownership,DJT HOLDINGS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE DONALD J. TRUMP REVOCABLE TRUST,Ownership,DJT HOLDINGS MANAGING MEMBER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE DONALD J. TRUMP REVOCABLE TRUST,Ownership,THE DONALD J. TRUMP COMPANY LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE GRANTHAM FOUNDATION,Investor,THRIVE CAPITAL,http://990s.foundationcenter.org/990pf_pdf_archive/046/046856456/046856456_201412_990PF.pdf
THE HARTFORD,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
THE HARTFORD,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
THE HERITAGE FOUNDATION,Sister organizations,HERITAGE ACTION FOR AMERICA,http://heritageaction.com/about/
THE METROPOLITAN OPERA,Tenant,KUSHNER COMPANIES,http://www.crainsnewyork.com/article/20091213/SUB/312139993/for-the-record
THE TRUMP ENTREPRENEUR INITIATIVE LLC,NKA/FKA,TRUMP UNIVERSITY CA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE TRUMP ENTREPRENEUR INITIATIVE LLC (NY DOMESTIC),Ownership,THE TRUMP ENTREPRENEUR INITIATIVE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE TRUMP ENTREPRENEUR INITIATIVE LLC (NY DOMESTIC),Ownership,TRUMP EDUCATION ULC NOVA SCOTIA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE TRUMP FOLLIES MEMBER INC.,Ownership,THE TRUMP FOLLIES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE TRUMP MARKS REAL ESTATE CORP.,Ownership,TRUMP MARKS REAL ESTATE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE TRUMP ORGANIZATION INC.,Partnership,BAKU XXI CENTURY,http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal
THE TRUMP ORGANIZATION INC.,Partnership,CAP CANA S.A.,http://www.prnewswire.com/news-releases/trump-at-cap-cana-sells-350-million-of-residential-real-estate-in-one-day-event-58556067.html
THE TRUMP ORGANIZATION INC.,Bid on the Old Post Office together,COLONY CAPITAL INC.,https://www.washingtonpost.com/news/digger/wp/2016/07/26/trumps-friend-tom-barrack-praised-him-at-the-rnc-convention-but-pulled-out-of-his-washington-hotel-project/?utm_term=.ce4ac94e4cfd
THE TRUMP ORGANIZATION INC.,Listed as partners on the Trump International Hotel & Tower in Vancouver,HOLBORN GROUP OF COMPANIES,http://trumpvancouver.com/team.html
THE TRUMP ORGANIZATION INC.,"First hired in 2006" per the Sun-Times,KLAFTER & BURKE,http://chicago.suntimes.com/politics/chicago-democratic-ward-boss-edward-burke-saved-donald-trump-16-7-million-on-trump-tower-taxes/
THE TRUMP ORGANIZATION INC.,The chamber said it had "signed formal agreements" with the Trump Organization to "jointly service the Russian clients’ commercial residential and industrial real-estate needs” in an April 2009 newsletter according to the Financial Times,RUSSIAN-AMERICAN CHAMBER OF COMMERCE IN THE USA,https://www.ft.com/content/ea52a678-9cfb-11e6-8324-be63473ce146
THE TRUMP ORGANIZATION INC.,Partnered on Trump Tower Batumi before the Trump Organization announced in early January 2017 that it was withdrawing from the project,SILK ROAD GROUP,https://www.bloomberg.com/news/articles/2017-01-04/trump-pulls-out-of-250-million-tower-plan-in-black-sea-resort
THE TRUMP ORGANIZATION INC.,Listed as partners on the Trump International Hotel & Tower in Vancouver,TA GLOBAL BERHAD,http://trumpvancouver.com/team.html
THE TRUMP ORGANIZATION INC.,Talon was the developer of Trump International Hotel & Tower in Toronto,TALON INTERNATIONAL DEVELOPMENT,http://www.mcclatchydc.com/news/politics-government/white-house/article125817784.html
THE TRUMP ORGANIZATION INC.,Former owner,THE TRUMP HOTEL CORPORATION,https://appext20.dos.ny.gov/corp_public/CORPSEARCH.ENTITY_INFORMATION?p_token=3F81A7E41C11A39E834B3B02DCE2B43CCF8FCF572BD4E978D86F88DFA376C3EAD1EA407C3104FB63EE2A2171F1A4783F&p_nameid=856815D1B7C462C4&p_corpid=C7957BCEF43AC90E&p_captcha=14835&p_captcha_check=EC725823F1465104&p_entity_name=Trump%20Hotel&p_name_type=%25&p_search_type=CONTAINS&p_srch_results_page=0
THE TRUMP ORGANIZATION INC.,Ownership,TRUMP INTERNATIONAL GOLF CLUB SCOTLAND LIMITED,http://www.bbc.com/news/uk-scotland-north-east-orkney-shetland-14923612
THE TRUMP ORGANIZATION INC.,Subsidiary,TRUMP MORTGAGE LLC,https://www.linkedin.com/in/e-j-ridings-6797ba9/
THE TRUMP-EQUITABLE FIFTH AVENUE COMPANY,Ownership,FIFTY-SEVENTH STREET ASSOCIATES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE TRUMP-EQUITABLE FIFTH AVENUE COMPANY,Ownership,TRUMP TOWER COMMERCIAL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
THE VANGUARD GROUP INC.,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
THE VANGUARD GROUP INC.,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
THRIVE CAPITAL,Investor,42FLOORS,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,ALBUMATIC,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,AND CO,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,ARTSY,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,BABY.COM.BR,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,BENCHLING,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,BONDSY,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,CHAIN,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,CLASSPASS,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,CODECADEMY,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,COMPASS REAL ESTATE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,CUE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,DISPATCH.IO,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,DWOLLA,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,FAB.COM,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,FIFTYTHREE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,FLATIRON SCHOOL,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,GIFTLY,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,GITHUB,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,GLOSSIER,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,GOBBLE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,GREENHOUSE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,GROUPME,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,HARRY'S RAZOR COMPANY,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,HIGHTOWER,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,HONEST BUILDINGS,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,HONOR,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,HOT POTATO,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,HOWABOUTWE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,HYPERPUBLIC,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,IMBELLUS,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,INSTACART,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,INSTAGRAM,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,INTO THE GLOSS,https://www.crunchbase.com/organization/thrive-capital/investments
